"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/sandland","Nominees","Sandland","Sandland plant-based sleep aid. Best natural sleep aid to fall asleep and stay asleep to be a better rested and your best self.",NA,"Poland",NA,"",""
"https://www.awwwards.com/sites/nordis-hotels","Nominees","Nordis Hotels","Restaurant Colibri",NA,"Romania",NA,"Fashion,Food & Drink,Hotel / Restaurant,Clean,Minimal,UI design,GSAP Animation,React,Gatsby,Figma",""
"https://www.awwwards.com/sites/secret-stache","Nominees","Secret Stache","Truly Financial",NA,"United States",NA,"Web & Interactive,Animation,Colorful,Graphic design,Illustration,Content architecture,UI design,Wordpress",""
"https://www.awwwards.com/sites/papascoffee","Nominees","PapasCoffee","TrailersPlus",NA,"United States",NA,"Magazine / Newspaper / Blog,Food & Drink,Animation,Colorful,Fullscreen,Scrolling,Responsive,UI design,Wordpress,CSS,HTML5,PHP",""
"https://www.awwwards.com/sites/safe-haven-investment","Nominees","Safe Haven Investment","Yolélé",NA,"Ukraine",NA,"Business & Corporate,Animation,Clean,Colorful,Typography,Transitions,Microinteractions,CSS,GSAP Animation,Nuxt.js,Javascript,Figma,PWA",""
"https://www.awwwards.com/sites/thoma-lecornu-portfolio","Nominees","Thoma Lecornu | Portfolio","Logartis",NA,"France",NA,"Promotional,Web & Interactive,Animation,Portfolio,Sound-Audio,3D,WebGL,GSAP Animation,Three.js,GLSL,Javascript,Locomotive Scroll",""
"https://www.awwwards.com/sites/wookmama-color-visualizer","Nominees","Wookmama Color Visualizer","Lantern",NA,"France",NA,"Mobile & Apps,Web & Interactive,App Style,Colorful,Minimal,Parallax,Scrolling,Responsive",""
"https://www.awwwards.com/sites/castell-management","Nominees","Castell Management","180 Closet Design",NA,"Belgium",NA,"Architecture,Business & Corporate,Real Estate,Graphic design,Minimal,Content architecture,Copy design,UI design,Wordpress,HTML5,jQuery,Google App Engine,Google Font API,Javascript",""
"https://www.awwwards.com/sites/hiyo","Nominees","Hiyo","Catching THEO",NA,"United States",NA,"E-Commerce,Food & Drink,Big Background Images,Colorful,Graphic design,Parallax,3D,Header Design,Shopify,After Effects,Figma",""
"https://www.awwwards.com/sites/evil-twin","Nominees","Evil Twin","Talent10",NA,"Israel",NA,"Technology,Startups,Animation,Flat Design,Illustration,Wordpress,HTML5,PHP,Javascript",""
"https://www.awwwards.com/sites/roccat-gaming","Nominees","Roccat Gaming","Turtle Beach",NA,"Germany",NA,"E-Commerce,Games & Entertainment,Web & Interactive,Fullscreen,Graphic design,Photography,UI design,HTML5,jQuery,GSAP Animation,Shopify,Font Awesome,Tailwind CSS",""
"https://www.awwwards.com/sites/harold-ao-portfolio-21","Nominees","Harold AO - Portfolio ""21","Lou Dos Santos",NA,"France",NA,"Promotional,Technology,Big Background Images,Portfolio,About Page,Header Design,Project Page,404 pages,CSS,Modernizr,Netlify,Javascript,11ty,Locomotive Scroll",""
"https://www.awwwards.com/sites/kerensa-neale","Nominees","Kerensa Neale","Lawry's Restaurants",NA,"France",NA,"Web & Interactive,Fullscreen,Parallax,Responsive Design,Scrolling,CSS,HTML5",""
"https://www.awwwards.com/sites/savvi-ai","Nominees","SAVVI AI","Calmind.com",NA,"United States",NA,"Art & Illustration,Mobile & Apps,Technology,Clean,Icons,Illustration,Filters and Effects,Copy design,404 pages,Wordpress",""
"https://www.awwwards.com/sites/clayfingers","Nominees","Clayfingers","Børn i Kirken",NA,"United States",NA,"Art & Illustration,Other,Animation,Colorful,Fullscreen,Graphic design,Scrolling,Responsive,CSS,HTML5,PHP,Shopify",""
"https://www.awwwards.com/sites/shophisense-com","Nominees","shophisense.com","CREACTIVITAT",NA,"Emirates",NA,"E-Commerce,Graphic design,Responsive Design,Wordpress,jQuery,WooCommerce",""
"https://www.awwwards.com/sites/spirited-gifts","Nominees","Spirited Gifts","White Stores",NA,"United States",NA,"E-Commerce,Food & Drink,Navigation Menu,SEO,Responsive,Forms and Input,UI design,Header Design,Magento",""
"https://www.awwwards.com/sites/kaiju-capital-management","Nominees","Kaiju Capital Management","Innotech",NA,"France",NA,"Business & Corporate,Clean,Typography,3D,Header Design,404 pages,GSAP Animation,PHP,Three.js,Vue.js,Figma",""
"https://www.awwwards.com/sites/planet-of-lana","Nominees","Planet of Lana","The Bold",NA,"Sweden",NA,"Design Agencies,Games & Entertainment,Web & Interactive,Animation,Big Background Images,Single page,Video,Responsive,Microinteractions,CSS,HTML5,SVG",""
"https://www.awwwards.com/sites/madame-chantal-thomass","Nominees","Madame Chantal Thomass","Marty Architektur",NA,"France",NA,"Fashion,Animation,Graphic design,Gallery,Menu - Horizontal,Responsive,Contact Page,CSS,HTML5,SVG,PHP,After Effects,Locomotive Scroll",""
"https://www.awwwards.com/sites/bckdrp","Nominees","BCKDRP","We Bulletproof Brands",NA,"India",NA,"Design Agencies,Animation,Colorful,Responsive Design,UI design,CSS,HTML5,jQuery,GSAP Animation,Lottie,Javascript",""
"https://www.awwwards.com/sites/into-the-wildji-du-zhi-bian","Nominees","INTO THE WILD<U+6975><U+5EA6><U+690D><U+8B8A>","Kaohsiung Music Center",NA,"Taiwan",NA,"Culture & Education,Events,Web & Interactive,Fullscreen,Single page,3D,Interaction Design,UI design,WebGL,Three.js,Vue.js,Next.js",""
"https://www.awwwards.com/sites/callshop-radio","Nominees","Callshop Radio","FIFATWENTY18",NA,"Germany",NA,"Institutions,Music & Sound,next.js,CSS,HTML5,Node.js,Express,Socket.io,Next.js",""
"https://www.awwwards.com/sites/kongelig-dansk-yachtklub","Nominees","Kongelig Dansk Yachtklub","ETQ Amsterdam",NA,"Denmark",NA,"Magazine / Newspaper / Blog,Culture & Education,Sports,Big Background Images,Clean,Responsive Design,Wordpress,Node.js,WooCommerce,Vue.js",""
"https://www.awwwards.com/sites/archivio-slam-jam","Nominees","Archivio Slam Jam","Lemkus",NA,"Italy",NA,"Fashion,Music & Sound,Photography,Big Background Images,Infinite Scroll,Single page,Typography,Unusual Navigation,Contentful,HTML5,GSAP Animation,React,Javascript,Canvas API",""
"https://www.awwwards.com/sites/olivia-health-academy-italy","Nominees","Olivia - Health Academy Italy","Brand DA branding agency",NA,"Russia",NA,"Business & Corporate,Culture & Education,Photography,Big Background Images,Clean,Minimal,Parallax,Typography,Storytelling,CSS,Lottie,Javascript,Figma",""
"https://www.awwwards.com/sites/ddlc-plus","Nominees","DDLC Plus","The Nifty Gifty Finder",NA,"Denmark",NA,"Events,Games & Entertainment,Promotional,Animation,Colorful,Illustration,Gallery,Webflow",""
"https://www.awwwards.com/sites/ikea-a-tu-lado","Nominees","IKEA - A Tu Lado","Pictoline",NA,"Spain",NA,"Art & Illustration,Music & Sound,Web & Interactive,Animation,Colorful,Video,Illustration,Gestures / Interaction,Node.js,GSAP Animation,React,Webpack,CreateJS,Gatsby",""
"https://www.awwwards.com/sites/crockett-law-group","Nominees","Crockett Law Group","Lavent Law",NA,"United States",NA,"Business & Corporate,Big Background Images,Clean,Colorful,Graphic design,Navigation Menu,SEO",""
"https://www.awwwards.com/sites/top-pvc-flooring-company","Nominees","Top PVC - Flooring Company","!AYCON",NA,"Netherlands",NA,"Architecture,Business & Corporate,Other,Clean,Photography,Responsive Design,SEO,Responsive,Microinteractions,Google Font API,Webflow,Javascript,Figma,Swiper.js,Locomotive Scroll",""
"https://www.awwwards.com/sites/couette-castex","Nominees","Couette Castex","Compressport",NA,"France",NA,"E-Commerce,Web & Interactive,Big Background Images,Fullscreen,Graphic design,Responsive Design,SEO,UI design,CSS,HTML5,jQuery,PHP,Bootstrap,Webpack,Prestashop",""
"https://www.awwwards.com/sites/melissa-pickell","Nominees","Melissa Pickell","Alkemist Avocats",NA,"United States",NA,"Other,Colorful,Wordpress,Lottie,After Effects,Elementor",""
"https://www.awwwards.com/sites/complexland-2-0","Nominees","ComplexLand 2.0","Eurovision Village 2021",NA,"Canada",NA,"E-Commerce,Events,Fashion,Animation,Colorful,Fullscreen,Unusual Navigation,3D,UI design,WebGL",""
"https://www.awwwards.com/sites/passbase","Nominees","Passbase","Grow From The Core",NA,"United States",NA,"Business & Corporate,Technology,Startups,Clean,Fullscreen,Graphic design,Contentful,Three.js,Nuxt.js,Prismic",""
"https://www.awwwards.com/sites/bugatti-smartwatches","Nominees","Bugatti Smartwatches","The official website for the new Bugatti smartwatch collection.",NA,"United States",NA,"",""
"https://www.awwwards.com/sites/novatlas","Nominees","Novatlas","SUPER SUPER Inc.",NA,"France",NA,"Business & Corporate,Big Background Images,Navigation Menu,Parallax,Transitions,Header Design,404 pages,Wordpress,GSAP Animation,Lottie,Javascript,Vanilla JS",""
"https://www.awwwards.com/sites/goolets","Nominees","Goolets","wallimage",NA,"Slovenia",NA,"Other,Clean,Photography,Gallery,CSS,Drupal,HTML5",""
"https://www.awwwards.com/sites/pilot","Nominees","Pilot","Daria Volkova personal website",NA,"New Zealand",NA,"Business & Corporate,Fashion,Animation,Minimal,Navigation Menu,Typography,Unusual Navigation,Wordpress,GSAP Animation,BARBA.js,Javascript",""
"https://www.awwwards.com/sites/deeply","Nominees","Deeply","Creative Theory",NA,"Japan",NA,"Design Agencies,Clean,Minimal,Photography,Typography",""
"https://www.awwwards.com/sites/tccf-x-sxsw2021","Nominees","TCCF <U+2573> SXSW2021","TERU Inc.",NA,"Taiwan",NA,"Business & Corporate,Events,Web & Interactive,Fullscreen,3D,next.js,WebGL,Three.js,Nuxt.js",""
"https://www.awwwards.com/sites/oeriginal-1","Nominees","Oeriginal","THANATOS Digital Agency",NA,"Switzerland",NA,"Design Agencies,Clean,Portfolio,UI design,Wordpress",""
"https://www.awwwards.com/sites/krave-jerky","Nominees","Krave Jerky","Food for Thought",NA,"United States",NA,"E-Commerce,Food & Drink,Web & Interactive,Animation,Clean,Colorful,Icons,Infinite Scroll,Copy design,jQuery,SVG,Sketch App",""
"https://www.awwwards.com/sites/palmadoro-shoes","Nominees","Palmadoro Shoes","T1 Race Development",NA,"Italy",NA,"Business & Corporate,E-Commerce,Fashion,Clean,Graphic design,Minimal,Typography,Responsive,UI design,Wordpress,CSS,HTML5,PHP,Bootstrap,WooCommerce",""
"https://www.awwwards.com/sites/gabby-bernstein","Nominees","Gabby Bernstein","digital of things",NA,"United States",NA,"Design Agencies,Promotional,Web & Interactive,Content architecture,UI design,About Page,Wordpress,PHP,Javascript",""
"https://www.awwwards.com/sites/jmc-software-ag","Nominees","JMC Software AG","Ci.Erre Ufficio",NA,"Switzerland",NA,"Business & Corporate,Other,Technology,Animation,Colorful,Graphic design,Parallax,Filters and Effects,Header Design",""
"https://www.awwwards.com/sites/kredity","Nominees","Kredity","ThedaCare",NA,"Sweden",NA,"Business & Corporate,Clean,SEO,Content architecture",""
"https://www.awwwards.com/sites/skp-s-voices-on-mars","Nominees","SKP-S, Voices On Mars","Grégoire Mielle - greeeg.com",NA,"China",NA,"Fashion,Mobile & Apps,Web & Interactive,Colorful,Sound-Audio,3D,Gestures / Interaction,Interaction Design,WebGL,GLSL",""
"https://www.awwwards.com/sites/beyond-the-rainbow","Nominees","Beyond the rainbow","WWF Belgium",NA,"Sweden",NA,"Culture & Education,Mobile & Apps,Social responsibility,App Style,Video,Storytelling,UI design,CSS,HTML5,WebGL,VideoJS,Vue.js,After Effects",""
"https://www.awwwards.com/sites/offten","Nominees","Offten","Jeen-Yuhs",NA,"Canada",NA,"Culture & Education,Fashion,Web & Interactive,Big Background Images,Responsive Design,360,Gallery,Gestures / Interaction,Microinteractions,WebGL,GSAP Animation,GLSL,Firebase,Javascript,Canvas API",""
"https://www.awwwards.com/sites/teamway","Nominees","Teamway","Stryve",NA,"Denmark",NA,"Business & Corporate,Technology,Startups,Animation,Colorful,Scrolling,Illustration,Microinteractions,Contentful,Anime.js,Webflow,Figma",""
"https://www.awwwards.com/sites/roica","Nominees","ROICA","RAXO",NA,"Japan",NA,"Fashion,Animation,Flat Design,Parallax,Interaction Design,CSS,HTML5,jQuery",""
"https://www.awwwards.com/sites/zdl-studio","Nominees","ZDL.studio","Delve Architects",NA,"Croatia",NA,"Architecture,Business & Corporate,Web & Interactive,Clean,Graphic design,Portfolio,Responsive,Content architecture,UI design",""
"https://www.awwwards.com/sites/workwithus","Nominees","WorkWithUs","Census 2021",NA,"United States",NA,"Business & Corporate,Other,Web & Interactive,Web Fonts,Filters and Effects,Content architecture,Interaction Design,HTML5,Craft CMS,Javascript",""
"https://www.awwwards.com/sites/nicole-lapin","Nominees","Nicole Lapin","Jay Shetty",NA,"United States",NA,"Design Agencies,Promotional,Web & Interactive,Clean,Responsive Design,Copy design,About Page,Wordpress,PHP,Javascript",""
"https://www.awwwards.com/sites/thejuggl","Nominees","theJuggl","Varsity",NA,"United States",NA,"Culture & Education,Web & Interactive,Startups,Colorful,Responsive Design,Retro,Forms and Input,UI design,Wordpress,WooCommerce,Elementor",""
"https://www.awwwards.com/sites/talks-media-group","Nominees","Talks Media Group","Kongelig Dansk Yachtklub",NA,"United Kingdom",NA,"Magazine / Newspaper / Blog,Design Agencies,Clean,Wordpress",""
"https://www.awwwards.com/sites/metajive-com","Nominees","Metajive.com","Design By Kalo",NA,"United States",NA,"Business & Corporate,Design Agencies,Web & Interactive,Responsive Design,SEO,UI design,Laravel,Gatsby",""
"https://www.awwwards.com/sites/nedfinity-digital-agency","Nominees","Nedfinity Digital Agency","sercopointweb",NA,"Netherlands",NA,"Design Agencies,E-Commerce,Mobile & Apps,Graphic design,Portfolio,Responsive Design,SEO,UI design",""
"https://www.awwwards.com/sites/la-galerie-culinaire","Nominees","La Galerie Culinaire","Koloha",NA,"Canada",NA,"E-Commerce,Food & Drink,Clean,Flat Design,Photography,Responsive Design,Web Fonts,CSS,HTML5,jQuery,PHP,Font Awesome,Javascript",""
"https://www.awwwards.com/sites/optibet","Nominees","Optibet","Instamotion",NA,"Malta",NA,"Games & Entertainment,Graphic design",""
"https://www.awwwards.com/sites/gucci-crisis-and-revival","Nominees","GUCCI: crisis and revival","TSEH85",NA,"Russia",NA,"Culture & Education,Animation,Colorful,Fullscreen,Infinite Scroll,Illustration,Photo & Video,Figma,Tilda",""
"https://www.awwwards.com/sites/readymag-editorial","Nominees","Readymag Editorial","Soul Deception",NA,"United States",NA,"Magazine / Newspaper / Blog,Design Agencies,Promotional,Scrolling,Typography,Storytelling,ReadyMag",""
"https://www.awwwards.com/sites/achate-business-template","Nominees","Achate Business Template","Niftypays",NA,"Serbia",NA,"Promotional,Web & Interactive,Startups,Animation,Minimal,Parallax,Single page,Transitions,Interaction Design,Webflow",""
"https://www.awwwards.com/sites/cut-the-quarantine","Nominees","Cut The Quarantine","ONIX-UI/UX Design Agency",NA,"United States",NA,"Art & Illustration,Promotional,Web & Interactive,Animation,Graphic design,Illustration,Storytelling,Interaction Design,Microinteractions,CSS,GSAP Animation",""
"https://www.awwwards.com/sites/porcelain-superstore","Nominees","Porcelain Superstore","Case Furniture",NA,"United Kingdom",NA,"E-Commerce,Flat Design,Illustration,Responsive,Forms and Input,UI design,Contentful,CSS,HTML5,React,Webpack,Shopify,Javascript,Sass,Typescript",""
"https://www.awwwards.com/sites/shiseido-integrated-report","Nominees","SHISEIDO Integrated Report","Stavka.TV",NA,"Japan",NA,"Business & Corporate,Web & Interactive,Clean,Responsive Design,Data Visualization,Gestures / Interaction,Interaction Design,CSS,HTML5,Node.js,Webpack,YouTube API,Vue.js",""
"https://www.awwwards.com/sites/jay-shetty","Nominees","Jay Shetty","60 Below Zero",NA,"United States",NA,"Design Agencies,Promotional,Web & Interactive,Responsive Design,Storytelling,Copy design,Interaction Design,UI design,About Page,Wordpress,HTML5,jQuery,PHP,After Effects,Javascript",""
"https://www.awwwards.com/sites/signalworks-architecture","Nominees","SignalWorks Architecture","Gemfields",NA,"United States",NA,"Architecture,Business & Corporate,Social responsibility,Photography,Portfolio,Wordpress",""
"https://www.awwwards.com/sites/inside-the-movement","Nominees","Inside The Movement","30th anniversary of Ukraine",NA,"United States",NA,"Magazine / Newspaper / Blog,Culture & Education,Social responsibility,Colorful,Transitions,Storytelling,Gestures / Interaction,Content architecture,Contentful",""
"https://www.awwwards.com/sites/compress-image-online","Nominees","Compress Image Online","GitHub Homepage",NA,"United States",NA,"Technology,Web & Interactive,Animation,Single page,Illustration,Responsive,Footer Design,CSS,HTML5,Vanilla JS",""
"https://www.awwwards.com/sites/ag-america","Nominees","Ag America","Empire Teas (Pvt) Ltd",NA,"United States",NA,"Business & Corporate,Big Background Images,Photography,Video,Wordpress",""
